Date,dow_jones_index
2022-01-24,33930.0
2022-01-25,33400.0
2022-01-26,33910.0
2022-01-27,33510.0
2022-01-28,34200.0
2022-01-29,34610.0
2022-01-30,34610.0
2022-01-31,35020.0
2022-02-01,34940.0
2022-02-02,35040.0
2022-02-03,35200.0
2022-02-04,35000.0
2022-02-05,34955.0
2022-02-06,34955.0
2022-02-07,34910.0
2022-02-08,34930.0
2022-02-09,35430.0
2022-02-10,35690.0
2022-02-11,35195.0
2022-02-12,35195.0
2022-02-13,35195.0
2022-02-14,34700.0
2022-02-15,34330.0
2022-02-16,34860.0
2022-02-17,34800.0
2022-02-18,34680.0
2022-02-19,34475.0
2022-02-20,34475.0
2022-02-21,34270.0
2022-02-22,33370.0
2022-02-23,32710.0
2022-02-24,32050.0
2022-02-25,33240.0
2022-02-26,33410.0
2022-02-27,33410.0
2022-02-28,33580.0
2022-03-01,33780.0
2022-03-02,33360.0
2022-03-03,33910.0
2022-03-04,33630.0
2022-03-05,33460.0
2022-03-06,33460.0
2022-03-07,33290.0
2022-03-08,32770.0
2022-03-09,32710.0
2022-03-10,33380.0
2022-03-11,33540.0
2022-03-12,33670.0
2022-03-13,33670.0
2022-03-14,33800.0
2022-03-15,33610.0
2022-03-16,34500.0
2022-03-17,35190.0
2022-03-18,35370.0
2022-03-19,35580.0
2022-03-20,35580.0
2022-03-21,35580.0
2022-03-22,35790.0
2022-03-23,36420.0
2022-03-24,36250.0
2022-03-25,36570.0
2022-03-26,36780.0
2022-03-27,36780.0
2022-03-28,36990.0
2022-03-29,37310.0
2022-03-30,37200.0
2022-03-31,37080.0
2022-04-01,36820.0
2022-04-02,36850.0
2022-04-03,36850.0
2022-04-04,36880.0
2022-04-05,37080.0
2022-04-06,37030.0
2022-04-07,36770.0
2022-04-08,37090.0
2022-04-09,37220.0
2022-04-10,37220.0
2022-04-11,37350.0
2022-04-12,37140.0
2022-04-13,37490.0
2022-04-14,37540.0
2022-04-15,37440.0
2022-04-16,37550.0
2022-04-17,37550.0
2022-04-18,37660.0
2022-04-19,38220.0
2022-04-20,38820.0
2022-04-21,39110.0
2022-04-22,38680.0
2022-04-23,37995.0
2022-04-24,37995.0
2022-04-25,37310.0
2022-04-26,37780.0
2022-04-27,37120.0
2022-04-28,37970.0
2022-04-29,37695.0
2022-04-30,37695.0
